route_id,origin_city,destination_city,origin_country,destination_country,origin_port,destination_port,distance_km,average_transit_days,route_risk,traffic_index
9d25f1ca-b8d9-40cd-ac9c-4ad5436ac59f,Singapore,Bremen,Singapore,Germany,Port of Singapore,Bremerhaven,9143.37,21,Low,27
cb053ca8-b6e7-4413-b04f-fdf1722d4ec5,Shenzhen,Felixstowe,China,United Kingdom,Ningbo-Zhoushan,Port of Felixstowe,12456.16,17,High,70
88c72117-8e20-4e16-a9ae-e4f80f266e4e,New York,Yokohama,United States,Japan,Port of LA,Port of Osaka,2110.03,5,Low,35
853a24b1-c478-4a72-867d-4b868fd13b11,Singapore,Manchester,Singapore,United Kingdom,Port of Singapore,Port of Felixstowe,3536.51,10,Low,25
50ba0dd5-c8d3-4ef8-99cc-e3c0bc908223,New York,Delhi,United States,India,Port Newark,Kolkata Port,7479.4,19,Medium,52
b4c9f96e-8726-4f05-9220-15e173bf0149,New York,Singapore,United States,Singapore,Port Houston,Port of Singapore,2918.0,5,Medium,49
f8dfa440-d739-4448-8f93-d09f134679d8,Busan,Chicago,South Korea,United States,Incheon Port,Port Newark,2096.78,8,Low,15
da37ac9f-b34f-468f-8e19-a807bffd7ab3,Busan,Felixstowe,South Korea,United Kingdom,Port of Busan,Port of Felixstowe,12312.38,22,Low,22
0a272e8a-d966-4e63-b0a3-6d24505cf175,New York,Abu Dhabi,United States,UAE,Port of LA,Khalifa Port,9182.01,18,Low,28
7277a8f0-0664-4266-b0c4-72ab5771f602,Busan,London,South Korea,United Kingdom,Port of Busan,Port of Felixstowe,8837.3,13,Low,34
244fcfce-f1bc-4de2-8d74-9047f0c7c784,Houston,Singapore,United States,Singapore,Port of LA,Port of Singapore,5987.73,12,Low,37
d0ee1982-67e8-4cf6-a294-e8671adea511,Bremen,Frankfurt,Germany,Germany,Bremerhaven,Port of Hamburg,1500.46,6,Low,30
0e7a44c7-453a-4ca6-b31c-ed7634890a3b,Abu Dhabi,Frankfurt,UAE,Germany,Jebel Ali,Bremerhaven,2990.29,9,Medium,50
1b9be887-590c-48b1-b19a-8c56fbb8097a,Yokohama,Osaka,Japan,Japan,Port of Yokohama,Port of Yokohama,350.04,1,Low,24
670bbf0f-426e-474d-b6d5-bb8cede5c2d5,Guangzhou,Rotterdam,China,Netherlands,Shanghai Port,Port of Rotterdam,12201.62,19,Medium,57
fd213195-c85c-4cef-bb07-1852741f1293,Rotterdam,Seoul,Netherlands,South Korea,Port of Rotterdam,Port of Busan,5152.14,13,Low,24
3ab196d0-ecca-40f8-b8cc-a0864839df83,Ahmedabad,Amsterdam,India,Netherlands,Chennai Port,Port of Rotterdam,1651.85,4,Medium,61
fc673f8c-4f5b-4e75-b0b9-064d85e233c8,Abu Dhabi,Busan,UAE,South Korea,Khalifa Port,Incheon Port,8231.13,18,Low,22
4f9121f0-093c-4ca4-81eb-d9be9d458137,Singapore,Amsterdam,Singapore,Netherlands,Port of Singapore,Port of Rotterdam,3605.47,8,Low,19
c66829fc-add1-4f8e-b06b-d69f46adca41,Dubai,Rotterdam,UAE,Netherlands,Jebel Ali,Port of Rotterdam,1469.38,3,Low,16
1bf53685-f8d7-4167-8abb-830145e8170d,Frankfurt,Yokohama,Germany,Japan,Bremerhaven,Port of Osaka,8206.79,14,Low,43
a4b1434a-b68f-469c-bbbc-f800f8993973,Hamburg,Amsterdam,Germany,Netherlands,Bremerhaven,Port of Rotterdam,1364.19,5,Medium,51
7dcd43a7-dc7a-4073-81c6-2caf2b29a0e5,Guangzhou,Manchester,China,United Kingdom,Ningbo-Zhoushan,London Gateway,8321.22,17,Low,18
dc7bef6b-56ed-4355-a543-4e94c2c11f43,Hamburg,Amsterdam,Germany,Netherlands,Bremerhaven,Port of Rotterdam,10101.94,18,Low,40
85506b75-d491-4789-832e-8da7bf3fd85d,Mumbai,Abu Dhabi,India,UAE,Chennai Port,Jebel Ali,11025.75,16,Medium,44
ab6a206b-f87d-4710-b112-34a23adc1b6c,Singapore,Amsterdam,Singapore,Netherlands,Port of Singapore,Port of Rotterdam,7721.67,13,High,84
24ec1fcb-a3a1-4523-80df-960b1624addb,Hamburg,Chennai,Germany,India,Port of Hamburg,Chennai Port,5946.22,11,High,77
cdeecb2d-c48e-4caa-b98f-64f1fbdda4ac,Houston,New York,United States,United States,Port Houston,Port Newark,1277.98,5,Low,33
4d25bb9c-311f-4745-ac44-06828a324bce,Felixstowe,Houston,United Kingdom,United States,London Gateway,Port Houston,12208.47,20,Medium,42
09d871d1-dc7d-4629-ae90-f0e3000cd5f9,Manchester,Rotterdam,United Kingdom,Netherlands,London Gateway,Port of Rotterdam,7146.09,19,Low,29
e5863387-bfb5-4649-ab1c-892b33de7f58,Amsterdam,Hyderabad,Netherlands,India,Port of Rotterdam,Nhava Sheva,1803.49,5,Low,43
56115aa1-4f7c-4d95-a1fa-5933968afbb3,London,Los Angeles,United Kingdom,United States,Port of Felixstowe,Port of LA,5015.45,7,Low,29
dc77e4b8-ce0e-4031-be2b-4ea246198421,Delhi,Manchester,India,United Kingdom,Kolkata Port,Port of Felixstowe,12256.5,30,Medium,58
020c71d9-52c7-4a3d-ad82-3602a91a8c1b,Seoul,New York,South Korea,United States,Incheon Port,Port Houston,5176.39,10,Medium,57
5fe3842d-e186-4186-865d-5bc1d5575f0e,Amsterdam,Felixstowe,Netherlands,United Kingdom,Port of Rotterdam,London Gateway,11253.78,19,Low,45
712551c0-2f54-4b9b-95a2-e2e500c029c3,Hamburg,Kolkata,Germany,India,Port of Hamburg,Nhava Sheva,3029.12,9,Medium,37
6f4339ee-fe4a-487e-a8dc-bf45a0175d5b,Felixstowe,Amsterdam,United Kingdom,Netherlands,Port of Felixstowe,Port of Rotterdam,6983.4,12,Low,40
676277d0-431e-46cf-bf61-f303c070b7c3,Frankfurt,Sharjah,Germany,UAE,Bremerhaven,Jebel Ali,11232.14,29,Medium,43
c39bc41b-f0c7-4ee6-a1cf-2a62286d3d78,Houston,Hamburg,United States,Germany,Port Newark,Port of Hamburg,10994.61,17,Medium,56
628fa947-e438-447b-b54f-741ad7ec73ae,Bremen,Los Angeles,Germany,United States,Bremerhaven,Port Newark,11609.52,24,Low,23
25a66447-9a0b-49e6-8c2e-f25daf57b1e6,Delhi,Rotterdam,India,Netherlands,Nhava Sheva,Port of Rotterdam,9220.45,14,High,75
f244c8b4-e683-42bb-b2d9-617645ab18f2,Seoul,Rotterdam,South Korea,Netherlands,Incheon Port,Port of Rotterdam,4287.79,8,High,81
ef8d2c6e-5f2b-4f25-9513-2c431c623b14,Sharjah,Singapore,UAE,Singapore,Jebel Ali,Port of Singapore,10480.32,20,Low,20
a9fc610d-38ff-4e4b-91ee-9ecc69297c8d,Incheon,Manchester,South Korea,United Kingdom,Incheon Port,Port of Felixstowe,11283.65,15,Low,39
665c9eab-c11f-455b-9623-f7d6f565fac2,Yokohama,Osaka,Japan,Japan,Port of Yokohama,Port of Osaka,2050.6,8,High,76
0fb9741c-742f-4c40-91b3-b3cbe20e7d95,Shenzhen,Osaka,China,Japan,Shanghai Port,Port of Yokohama,1422.63,7,Medium,38
f414d8b8-3fcf-431c-b30c-a9788a93cebb,Amsterdam,Busan,Netherlands,South Korea,Port of Rotterdam,Incheon Port,9475.64,17,Low,43
233b097c-454b-4a03-a3c6-e7e6b63ce907,Singapore,Ningbo,Singapore,China,Port of Singapore,Shanghai Port,5611.23,12,Low,19
e5a6c9ac-2ae2-45e4-b478-c3e335a8e517,Tokyo,Bengaluru,Japan,India,Port of Yokohama,Nhava Sheva,3581.7,10,Low,15
79296204-2961-41f8-ad68-19938f60ef45,Bremen,Manchester,Germany,United Kingdom,Bremerhaven,Port of Felixstowe,3277.55,6,High,72
dddbaace-4601-457f-be78-a72a423e0dd9,Chennai,Singapore,India,Singapore,Kolkata Port,Port of Singapore,1316.7,6,Medium,37
f1d3c8c4-aeb5-484b-b898-f3e650408248,Manchester,Los Angeles,United Kingdom,United States,Port of Felixstowe,Port of LA,2878.79,5,Low,29
eb8840af-d0c4-4900-9195-e0d106f8d85b,Abu Dhabi,Incheon,UAE,South Korea,Jebel Ali,Incheon Port,10034.27,22,Critical,90
f7d8dd1d-16cf-478f-8d02-b69896a7f964,Seoul,Kolkata,South Korea,India,Incheon Port,Nhava Sheva,6671.76,12,Medium,68
1cc76ce2-d1b2-4dc1-9244-cf4f52b2e999,Incheon,Sharjah,South Korea,UAE,Port of Busan,Khalifa Port,12074.81,19,Low,42
824c0151-219a-42ea-b9bc-5804c30a303f,Chicago,Incheon,United States,South Korea,Port Houston,Port of Busan,5730.17,8,Low,39
3eec0772-c916-4ffb-895c-e6268e489384,Shanghai,Incheon,China,South Korea,Shenzhen Port,Port of Busan,1749.04,7,Low,24
314a9740-715f-4ed6-ae7d-b46d788d9e03,Ningbo,Amsterdam,China,Netherlands,Ningbo-Zhoushan,Port of Rotterdam,6380.98,16,Critical,86
1b5eb1c7-f9e4-43ca-b5a4-ab57c39fb5d0,New York,London,United States,United Kingdom,Port Houston,London Gateway,8569.56,15,Low,43
debf67e5-dca8-446e-83df-b3938fd9ab8e,Busan,Singapore,South Korea,Singapore,Port of Busan,Port of Singapore,3612.16,8,Low,42
4c879ba0-99cc-410a-9964-1350a161f701,Chicago,Abu Dhabi,United States,UAE,Port Newark,Jebel Ali,5460.85,10,Low,28
e90e0e13-34bb-4b65-83ef-8209fc0cd5b0,New York,Guangzhou,United States,China,Port of LA,Shanghai Port,10251.13,15,Medium,49
b621f9d2-ded9-4273-a44c-e0aa19445bad,Abu Dhabi,Hamburg,UAE,Germany,Jebel Ali,Bremerhaven,3760.97,12,Low,23
1ae1e3f8-77ac-425a-99f4-294fa4cc9361,Incheon,Rotterdam,South Korea,Netherlands,Incheon Port,Port of Rotterdam,5084.73,8,Low,15
52de8939-8f49-4249-b603-9f23a070f9fd,Incheon,New York,South Korea,United States,Incheon Port,Port of LA,5586.75,11,Low,20
c3da9c2a-572a-4218-8f39-8a6fc36253fe,Tokyo,Abu Dhabi,Japan,UAE,Port of Osaka,Khalifa Port,11629.47,17,High,62
0968d563-4c6a-42a5-856a-520a6ffe6b18,Kolkata,Seoul,India,South Korea,Nhava Sheva,Incheon Port,10867.8,19,Medium,49
37b4a3b0-70f3-41b6-8cfc-a4383a129365,Los Angeles,Chicago,United States,United States,Port Houston,Port Houston,2111.55,5,Medium,46
e772b34a-5f57-4206-847c-871b80101a8a,Bremen,Busan,Germany,South Korea,Port of Hamburg,Incheon Port,2592.58,8,Medium,56
4d6dfb7a-d7b9-4331-a216-5fdce151948c,Seoul,Guangzhou,South Korea,China,Port of Busan,Shenzhen Port,9902.25,14,Medium,64
47ad017f-8358-455c-ad47-cff8a07775ef,Chicago,Amsterdam,United States,Netherlands,Port of LA,Port of Rotterdam,8419.95,17,Medium,62
16607d3a-226e-453f-afb5-70c8d5d8e872,Frankfurt,Dubai,Germany,UAE,Port of Hamburg,Khalifa Port,7644.56,16,High,75
5f00c721-3e57-4474-a1b9-c8c8d0313088,Osaka,Rotterdam,Japan,Netherlands,Port of Osaka,Port of Rotterdam,1993.34,7,High,85
7542e07f-0b27-4202-bb7d-477c8af48b77,Abu Dhabi,Dubai,UAE,UAE,Khalifa Port,Jebel Ali,932.07,3,Low,37
9df13e3a-68d9-4f96-96bf-d1becbf2b49e,Houston,Ahmedabad,United States,India,Port Newark,Mundra Port,8702.48,12,Low,22
aef1b92e-50d6-4c05-8795-0de4c2e57dd9,Chennai,Manchester,India,United Kingdom,Kolkata Port,Port of Felixstowe,8068.41,17,Medium,44
00868b14-3484-4104-83b2-46a544a6017d,Rotterdam,Amsterdam,Netherlands,Netherlands,Port of Rotterdam,Port of Rotterdam,1752.3,6,Low,45
95c2bfae-9c73-4050-af97-487d00f72474,Abu Dhabi,Singapore,UAE,Singapore,Khalifa Port,Port of Singapore,11911.51,19,Medium,35
04ab599e-6a28-4241-996b-bc31221d28f6,Abu Dhabi,Chennai,UAE,India,Jebel Ali,Chennai Port,9521.3,22,Medium,63
bde66a85-ff2a-4dd2-b2b7-5cef1952b79f,Tokyo,Osaka,Japan,Japan,Port of Yokohama,Port of Osaka,362.65,4,Medium,58
f406ffe6-8567-4181-842f-5fb8c258094a,Seoul,Singapore,South Korea,Singapore,Port of Busan,Port of Singapore,644.52,3,Medium,44
1a61c4d3-0382-4a9e-b85e-2c59981425e3,Rotterdam,Amsterdam,Netherlands,Netherlands,Port of Rotterdam,Port of Rotterdam,1892.61,6,Medium,56
9e674c97-ed8a-4171-88cc-fd3b9ea36489,Frankfurt,Singapore,Germany,Singapore,Port of Hamburg,Port of Singapore,9122.71,18,Medium,67
518ad1a5-cc10-4780-bcd5-ab6b66247615,Busan,Singapore,South Korea,Singapore,Incheon Port,Port of Singapore,12115.78,21,Critical,99
5dbf42d4-9ac9-4e9a-aec8-c20eec2fb216,Chicago,Bremen,United States,Germany,Port Houston,Port of Hamburg,7296.61,17,Low,17
24be4cb8-22c2-4b18-884f-057b2c4e4595,Hamburg,Tokyo,Germany,Japan,Bremerhaven,Port of Yokohama,5140.0,12,Medium,55
55d32227-fd03-498b-933b-f544c41f3ff8,Mumbai,Busan,India,South Korea,Mundra Port,Incheon Port,5395.69,10,Medium,39
b62de13c-2fba-47f2-8c15-4c962bb913a3,Sharjah,Mumbai,UAE,India,Jebel Ali,Kolkata Port,2841.07,10,Low,23
27915764-22dd-429b-8c60-a79c1899b73e,Seoul,Chennai,South Korea,India,Incheon Port,Kolkata Port,6890.29,17,Medium,51
ad18dcf1-2db7-4ac7-8c14-d95dd9678f66,Mumbai,Hamburg,India,Germany,Nhava Sheva,Bremerhaven,7910.65,16,Medium,42
578e43b5-6779-4185-8832-fb2e7c1bd639,Osaka,Hyderabad,Japan,India,Port of Yokohama,Chennai Port,8615.31,23,Medium,54
c2d69799-fd9f-4c86-8da9-d7e8ece35cc5,Rotterdam,Dubai,Netherlands,UAE,Port of Rotterdam,Jebel Ali,6547.07,15,Medium,41
b847ceb0-33bb-4fb2-b362-cfb2a66fea12,Amsterdam,Sharjah,Netherlands,UAE,Port of Rotterdam,Jebel Ali,670.78,6,Low,16
8b836650-d9df-419c-995e-a7e129a2c381,Frankfurt,Amsterdam,Germany,Netherlands,Bremerhaven,Port of Rotterdam,10780.9,22,Low,17
ebd1ee70-b722-4e99-864f-31c899aaff71,London,Incheon,United Kingdom,South Korea,Port of Felixstowe,Incheon Port,8197.23,16,Low,28
d92b4e16-59c9-4fcc-88a1-8f8d8a1f1bff,Bremen,Houston,Germany,United States,Port of Hamburg,Port Newark,8767.8,19,Medium,42
09832bda-d72f-42f1-81b7-eb2d972c9ec6,Singapore,Osaka,Singapore,Japan,Port of Singapore,Port of Yokohama,3406.86,5,Medium,62
027f366d-1093-49e2-9387-bd50ca52de25,Shenzhen,Singapore,China,Singapore,Ningbo-Zhoushan,Port of Singapore,5809.61,11,Low,23
04db3481-ba98-4046-aef4-974b1fc6e3ff,Guangzhou,Shanghai,China,China,Ningbo-Zhoushan,Ningbo-Zhoushan,474.49,5,Low,43
a69e6c80-6f68-4930-b4e6-2b9563e3b36b,Incheon,Chennai,South Korea,India,Incheon Port,Nhava Sheva,6918.02,11,High,73
b82b4a37-0c82-41ed-9617-1ac80c754842,Guangzhou,Chicago,China,United States,Shenzhen Port,Port of LA,295.76,4,Medium,42
53341750-2c84-472b-8644-d3c7d033750c,Singapore,Bremen,Singapore,Germany,Port of Singapore,Bremerhaven,8660.07,14,High,83
08116839-b0cd-4e87-b5ca-9da7d9ac9b0f,Delhi,Dubai,India,UAE,Mundra Port,Jebel Ali,10511.96,20,Low,34
68ab0961-7132-4cbd-b4b8-09eced2594de,Singapore,Tokyo,Singapore,Japan,Port of Singapore,Port of Yokohama,6917.24,11,Low,31
8c00a44c-8f8f-42e3-83d6-cfc7ec8845d8,Delhi,Bremen,India,Germany,Kolkata Port,Bremerhaven,10590.5,22,Low,43
0ce53480-190b-4655-8e70-26978b10c24f,Incheon,Los Angeles,South Korea,United States,Port of Busan,Port Newark,951.26,3,Medium,61
7d18618f-ac5b-4a07-9c34-b9a15c915f02,Manchester,Busan,United Kingdom,South Korea,London Gateway,Port of Busan,3139.87,9,Medium,66
2036816a-74f8-49fe-b4f9-bc3ac92d053e,London,Manchester,United Kingdom,United Kingdom,London Gateway,London Gateway,1906.21,5,Low,32
632be533-8cea-4f3a-8055-a11ec98f7b79,Dubai,Shanghai,UAE,China,Khalifa Port,Shanghai Port,5096.39,14,High,87
b01a05b8-b1a9-43d3-b505-7ac7db9019df,London,Singapore,United Kingdom,Singapore,Port of Felixstowe,Port of Singapore,5824.36,13,Medium,41
56acb7ed-80e7-4bfa-9135-9753af20c695,Felixstowe,Osaka,United Kingdom,Japan,London Gateway,Port of Yokohama,8919.29,14,Medium,55
4d486706-b4ff-4bbb-84b7-a8c4d6f76081,Rotterdam,Dubai,Netherlands,UAE,Port of Rotterdam,Khalifa Port,2661.61,6,Critical,85
9a992689-72ad-4984-ae7d-1434ddf32df7,Los Angeles,Mumbai,United States,India,Port Houston,Mundra Port,8904.5,16,Medium,63
1718f728-0cee-4241-8a84-8f6d1863ccf9,Chicago,Ningbo,United States,China,Port Newark,Shenzhen Port,11898.89,16,Medium,65
8dbdd0d2-1c7c-4cb7-89e6-83c959013f82,London,Shenzhen,United Kingdom,China,London Gateway,Shenzhen Port,2443.27,6,High,66
69a3b4e1-0a8f-4b75-8299-df908333da32,Rotterdam,Dubai,Netherlands,UAE,Port of Rotterdam,Jebel Ali,4162.59,9,Medium,62
e7d74917-95bd-46cd-8d8e-d65f1ba10ba1,Rotterdam,Dubai,Netherlands,UAE,Port of Rotterdam,Khalifa Port,5867.15,12,High,63
bc2bea61-ea00-4c41-99ea-47643184ef36,Abu Dhabi,Seoul,UAE,South Korea,Khalifa Port,Incheon Port,11552.74,19,Low,31
f06cb3f2-d7c1-48a6-9a5f-ee092a7c2588,Sharjah,Osaka,UAE,Japan,Khalifa Port,Port of Yokohama,5413.8,11,High,73
aad6e84a-c2bf-4473-ba21-b0dcea87f860,Sharjah,Guangzhou,UAE,China,Jebel Ali,Ningbo-Zhoushan,8691.06,12,Medium,55
838dec2c-5f9a-424a-bf3e-bbdcf5ff84bc,Osaka,Dubai,Japan,UAE,Port of Yokohama,Khalifa Port,746.19,2,High,67
ad8147ac-61a9-4792-b2df-ded4d3708e20,Singapore,Bremen,Singapore,Germany,Port of Singapore,Bremerhaven,11371.45,21,Medium,35
57ea2b0f-bf04-4403-999b-63adbd2318d5,Osaka,Hamburg,Japan,Germany,Port of Yokohama,Port of Hamburg,6378.07,15,Low,43
19a051dd-8c67-4fe2-b22e-e3e0d3cc3652,Guangzhou,Singapore,China,Singapore,Shenzhen Port,Port of Singapore,10468.28,19,High,78
33e1d8cf-c183-4cef-9649-be16010619f3,Houston,Ahmedabad,United States,India,Port of LA,Mundra Port,2351.74,6,Low,18
b25f3b38-0fbb-48cc-9a99-103225d8a581,Rotterdam,Felixstowe,Netherlands,United Kingdom,Port of Rotterdam,London Gateway,8268.99,15,High,72
3814407a-d1bd-41ff-ae8f-1cfd7a34616a,Yokohama,Guangzhou,Japan,China,Port of Yokohama,Shanghai Port,1378.1,6,Medium,48
66bab9ae-553b-4c6a-91ad-17ac745a4cb5,Seoul,Singapore,South Korea,Singapore,Port of Busan,Port of Singapore,5492.1,11,Low,41
efd92aa7-1da1-4d1a-94ba-fc741ebae2ee,Bengaluru,Singapore,India,Singapore,Chennai Port,Port of Singapore,1862.59,6,Medium,51
97c3e405-f6b0-40a8-a141-e9f3a525a707,Singapore,Yokohama,Singapore,Japan,Port of Singapore,Port of Yokohama,5248.83,11,Medium,67
6f408247-7c08-4de0-be60-529204db9ae2,London,Yokohama,United Kingdom,Japan,London Gateway,Port of Osaka,9544.07,15,Low,30
6c96dc6a-9bdd-4180-b3ef-a644bf2de42c,Singapore,Abu Dhabi,Singapore,UAE,Port of Singapore,Khalifa Port,3744.77,11,Low,45
132e3ba0-07a0-4c30-b15e-ab5471a9c8cc,Houston,Singapore,United States,Singapore,Port of LA,Port of Singapore,1615.55,5,Low,36
e5ae2291-6ffe-46a2-b5d8-874adef20bdd,Shanghai,Tokyo,China,Japan,Ningbo-Zhoushan,Port of Osaka,3567.43,5,Medium,40
fff7a086-4cd7-45d9-8b0c-c401d06a3a53,Hyderabad,Singapore,India,Singapore,Chennai Port,Port of Singapore,3605.98,8,Medium,57
e8fd9e1e-ffcc-4227-a24d-02a7f68ab103,Shanghai,Singapore,China,Singapore,Shenzhen Port,Port of Singapore,1214.19,2,Medium,59
d663fa78-7c5f-461a-9c55-df70abe2b3dc,Osaka,Tokyo,Japan,Japan,Port of Yokohama,Port of Yokohama,1307.16,3,Low,25
cefd5126-f169-46f0-bae3-66ca50827919,Bremen,London,Germany,United Kingdom,Port of Hamburg,London Gateway,5497.12,10,Medium,47
ec15b601-0594-4d86-adfc-2de00a3b1be8,Osaka,Manchester,Japan,United Kingdom,Port of Osaka,London Gateway,11482.36,21,Medium,68
4134f1cf-a395-43d3-af40-60680ed748ec,Incheon,Houston,South Korea,United States,Port of Busan,Port Newark,4483.94,12,Low,40
39227721-5c46-479e-9b6a-86f6c7e45714,Kolkata,Chicago,India,United States,Mundra Port,Port Houston,8402.6,11,High,66
5569cac3-597c-4b0c-86ed-44e8c4010179,Seoul,Bengaluru,South Korea,India,Incheon Port,Mundra Port,9696.75,16,Medium,38
d2fb5466-b350-45b1-b63b-728390024bdd,Singapore,Amsterdam,Singapore,Netherlands,Port of Singapore,Port of Rotterdam,2765.53,7,Critical,96
f2ae239a-185d-4f69-bc0d-6422d4730f73,Rotterdam,Bremen,Netherlands,Germany,Port of Rotterdam,Bremerhaven,1079.24,5,Critical,84
9d7505ed-6ce6-4e8a-8485-f0f30e9f51e1,London,Guangzhou,United Kingdom,China,Port of Felixstowe,Ningbo-Zhoushan,10423.29,20,Medium,49
626f2fcd-4f6c-4ba2-b8e3-66cd35a65e2e,Ningbo,Sharjah,China,UAE,Shanghai Port,Jebel Ali,10201.48,17,Low,18
6169ed7e-8568-46e7-a8e4-a6623a241cab,Seoul,Bremen,South Korea,Germany,Port of Busan,Bremerhaven,12239.51,21,Low,35
d1043993-deab-4999-9d11-2f6429962e23,Singapore,Manchester,Singapore,United Kingdom,Port of Singapore,London Gateway,8817.41,11,Critical,96
4176de5f-f60f-4ab2-bd2b-4e83669c7cd9,Shenzhen,Incheon,China,South Korea,Ningbo-Zhoushan,Incheon Port,4977.12,13,Medium,65
28aa1d06-409d-4e36-9f93-ec97986301a3,Hamburg,Rotterdam,Germany,Netherlands,Port of Hamburg,Port of Rotterdam,2166.38,5,Low,32
8ccba725-6fd1-456d-968d-562eed682807,Frankfurt,Ningbo,Germany,China,Bremerhaven,Shanghai Port,3107.0,11,Medium,52
c40d6fd0-e55b-49bc-80cc-e1a1e55c29c6,Dubai,Busan,UAE,South Korea,Jebel Ali,Incheon Port,4772.13,11,Medium,51
d2726287-342b-46da-8ea5-03a5f1a2b4f9,Delhi,Manchester,India,United Kingdom,Mundra Port,Port of Felixstowe,9166.6,13,Low,31
aa8febee-1e16-45df-98dc-ac12ad24ef16,Incheon,Yokohama,South Korea,Japan,Incheon Port,Port of Yokohama,5648.97,13,Medium,60
e21ecfc7-31b3-4b9f-af33-136962ddf7d2,Bengaluru,Seoul,India,South Korea,Nhava Sheva,Port of Busan,4002.63,9,Medium,62
2921390e-d372-4809-936d-d525bba041bf,Felixstowe,Singapore,United Kingdom,Singapore,Port of Felixstowe,Port of Singapore,8575.19,13,Low,25
220e5c83-402d-4abd-9c76-e143ba6c925c,Sharjah,New York,UAE,United States,Jebel Ali,Port of LA,8810.82,18,High,65
6e8af1c3-ebe8-478b-bbee-e7f080564b1b,Frankfurt,Sharjah,Germany,UAE,Port of Hamburg,Khalifa Port,4104.73,9,Medium,66
f8510393-9516-4b5c-9fc0-f489dfcb203e,Osaka,Frankfurt,Japan,Germany,Port of Yokohama,Bremerhaven,2740.76,8,Medium,62
1024c738-ff33-4248-a77b-8c7613ead5c9,Amsterdam,Ningbo,Netherlands,China,Port of Rotterdam,Shanghai Port,7042.29,17,Low,15
b88b3108-ae15-44db-b1e6-c1282ccf5a2a,Tokyo,Busan,Japan,South Korea,Port of Yokohama,Port of Busan,8024.65,13,Low,37
40f67d20-42a2-4e3b-97e5-fd36bf98a2be,Los Angeles,Shanghai,United States,China,Port Houston,Shanghai Port,11542.87,19,Medium,50
318816b6-378c-4f33-957e-a17e6e6910fc,Osaka,Shanghai,Japan,China,Port of Osaka,Ningbo-Zhoushan,10224.94,14,Medium,55
b7edb233-069b-4d01-861f-feeb00bd9d38,Ahmedabad,Osaka,India,Japan,Kolkata Port,Port of Osaka,6300.13,12,High,68
bc472a1e-a305-4c21-966b-6df9ba3a6c3c,Amsterdam,Sharjah,Netherlands,UAE,Port of Rotterdam,Jebel Ali,5854.36,9,Medium,42
bb78a377-4e5a-4cb1-8fdb-8279bff44440,Los Angeles,Singapore,United States,Singapore,Port Houston,Port of Singapore,5222.2,6,High,74
facb0090-b56b-4ca3-81d7-3750aac55ef4,Los Angeles,Delhi,United States,India,Port Houston,Kolkata Port,12125.78,15,Low,31
8b12ac2f-d5b4-4854-ae24-2a5b352b675f,Yokohama,Houston,Japan,United States,Port of Yokohama,Port of LA,9026.15,15,Medium,49
fe1301aa-5040-410c-8a73-fbd76da8c7fd,Shanghai,Seoul,China,South Korea,Shanghai Port,Incheon Port,7034.13,11,Medium,52
74584374-a65c-47dd-809b-6723781b61b6,Frankfurt,Dubai,Germany,UAE,Bremerhaven,Jebel Ali,10886.47,15,Medium,41
080ec611-b5dd-410a-a196-47110305f606,Singapore,Hamburg,Singapore,Germany,Port of Singapore,Bremerhaven,3747.78,7,Medium,44
b2aa16f4-a65c-4866-a883-addf14ab24bf,Felixstowe,Incheon,United Kingdom,South Korea,London Gateway,Port of Busan,9103.84,15,Medium,48
11f398f8-6120-4c81-9f49-5c7fe8b711e9,Singapore,Ningbo,Singapore,China,Port of Singapore,Shenzhen Port,6618.03,15,Low,19
1274cbc3-6ea3-4821-9378-6b44955244de,Tokyo,London,Japan,United Kingdom,Port of Yokohama,Port of Felixstowe,8590.71,15,Low,17
ec8d8dcf-156c-4cba-9352-03d4846356bf,Shanghai,Chicago,China,United States,Ningbo-Zhoushan,Port Houston,3738.36,10,Low,32
9e115813-2dd2-4dec-8e32-65627d08e5c5,London,Tokyo,United Kingdom,Japan,Port of Felixstowe,Port of Yokohama,10642.5,19,Low,20
fb9ef1ad-6f2a-40e2-954e-fa5750173dd2,Abu Dhabi,New York,UAE,United States,Jebel Ali,Port Houston,1490.59,4,Low,26
d8a7dce7-346b-47e3-9772-e24643eeecfa,Incheon,Chicago,South Korea,United States,Incheon Port,Port of LA,4469.72,8,Low,15
32d8bdb3-3453-458d-bd19-b7d904bf6075,Felixstowe,Singapore,United Kingdom,Singapore,London Gateway,Port of Singapore,3942.65,8,Medium,47
702684e2-8da8-40e0-8b36-81585893db7f,Rotterdam,Dubai,Netherlands,UAE,Port of Rotterdam,Jebel Ali,4184.84,9,Medium,65
917193fc-237b-46bb-8db4-1e901b0104b5,Los Angeles,Hyderabad,United States,India,Port Houston,Nhava Sheva,7785.2,12,Low,16
c4bd807a-d7da-4997-ad29-1771eff1b6c5,Abu Dhabi,Singapore,UAE,Singapore,Khalifa Port,Port of Singapore,7331.3,16,Medium,63
0532cc45-ca9e-444c-8218-1a6f473cf0d2,Hyderabad,Manchester,India,United Kingdom,Chennai Port,London Gateway,768.81,5,Medium,60
2b40d139-7f86-4bfb-b693-c10fd9ab08f4,Rotterdam,Felixstowe,Netherlands,United Kingdom,Port of Rotterdam,London Gateway,6681.13,14,Low,18
